condition,seed,generation,best_fitness,mean_fitness
crossover,1014,18,144.73528802166643,112.53010955369062
crossover,1014,19,144.78039698690512,117.19439302987557
crossover,1015,0,37.06018843534264,-0.09522484088104548
crossover,1015,1,326.1936770894091,50.91685497138596
crossover,1015,2,355.12850922892693,94.50838722820316
crossover,1015,3,355.12850922892693,97.58793237780888
crossover,1015,4,361.3219202310406,217.34994846101554
crossover,1015,5,3250.7645316196954,515.3973746185851
crossover,1015,6,3289.5994515340667,699.740009841114
crossover,1015,7,3289.5994515340667,873.9863620981625
crossover,1015,8,3289.5994515340667,1220.5340155756564
crossover,1015,9,3381.4954141968155,1468.033100988157
crossover,1015,10,3381.4954141968155,1103.9700330360306
crossover,1015,11,3381.4954141968155,901.0892354536084
crossover,1015,12,3530.2708280053835,1718.6620121413866
crossover,1015,13,3530.2708280053835,1517.5645569407723
crossover,1015,14,4755.812942336837,1556.392794816169
crossover,1015,15,4755.812942336837,3223.4752205435634
crossover,1015,16,4755.812942336837,2297.2740987712127
crossover,1015,17,4803.034229541724,2501.9887591426213
crossover,1015,18,4805.276567351984,2295.0338491188472
crossover,1015,19,4806.141227282713,3041.7027782429377
crossover,1016,0,139.99802468761462,16.232876559301094
crossover,1016,1,139.99802468761462,46.5668645458385
crossover,1016,2,139.99802468761462,51.08290194324981
crossover,1016,3,380.0207040367663,83.8925110041768
crossover,1016,4,380.0207040367663,112.77629563443884
crossover,1016,5,380.0207040367663,118.33853271433811
crossover,1016,6,640.7771291801068,227.9414045129497
crossover,1016,7,1463.8866455658656,406.8413355528372
crossover,1016,8,4885.910630594079,768.9315343028569
crossover,1016,9,4885.910630594079,956.3213931374218
crossover,1016,10,4923.542356725269,1118.9405652638566
crossover,1016,11,4929.1928162453905,1988.5592686019963
crossover,1016,12,4932.803385857062,2779.89477056286
crossover,1016,13,4932.803385857062,1687.528291791436
crossover,1016,14,4957.594753622105,2218.8972747269686
crossover,1016,15,4977.961448630102,3571.7854436699213
crossover,1016,16,4981.294216309924,2517.385546669137
crossover,1016,17,4981.294216309924,2496.2464107587775
crossover,1016,18,4991.385400173689,3976.9340927057756
crossover,1016,19,5033.897595491222,3464.302288724069
crossover,1017,0,66.8195052644981,-11.067759299058604
crossover,1017,1,66.8195052644981,6.3109607410618365
crossover,1017,2,66.8195052644981,5.633177557239548
crossover,1017,3,66.8195052644981,8.357019763739562
